city,lat,lng,STATE,population,id
Robertsville,40.3395,-74.2939,NJ,12099,1840026509
Glen Rock,40.9601,-74.125,NJ,12045,1840003555
Wanaque,41.044,-74.29,NJ,11994,1840000840
Upper,39.2563,-74.727,NJ,11990,1840081578
Florham Park,40.7773,-74.3953,NJ,11765,1840003582
Newton,41.0534,-74.7527,NJ,11736,1840000786
Martinsville,40.603,-74.5751,NJ,11707,1840024279
Upper Montclair,40.8428,-74.2014,NJ,11696,1840024255
Bellmawr,39.8665,-75.0941,NJ,11489,1840000731
Ridgefield,40.8313,-74.0147,NJ,11435,1840000897
Haddonfield,39.8955,-75.0346,NJ,11435,1840016699
Gloucester City,39.8924,-75.1172,NJ,11342,1840003777
Westwood,40.9878,-74.0308,NJ,11326,1840000923
Franklin Lakes,41.0086,-74.2083,NJ,11255,1840003553
Beachwood,39.9287,-74.2023,NJ,11248,1840001483
East Hanover,40.8192,-74.3638,NJ,11241,1840081722
Greentree,39.8989,-74.9614,NJ,11209,1840033472
Pompton Lakes,41.0024,-74.2859,NJ,11206,1840000833
Ocean City,39.2682,-74.6019,NJ,11206,1840001598
Echelon,39.8482,-74.9957,NJ,11185,1840033470
Wantage,41.2431,-74.6258,NJ,11062,1840081776
West Caldwell,40.8489,-74.2971,NJ,10932,1840131595
Totowa,40.9039,-74.2214,NJ,10817,1840000839
Browns Mills,39.9737,-74.569,NJ,10763,1840005517
Waterford,39.7415,-74.8207,NJ,10749,1840081681
Hillsdale,41.0074,-74.044,NJ,10581,1840003560
Pine Hill,39.7879,-74.9857,NJ,10536,1840001509
Somers Point,39.3167,-74.6066,NJ,10480,1840001537
Lincoln Park,40.9239,-74.3035,NJ,10468,1840000953
Manville,40.5421,-74.5892,NJ,10414,1840003610
Marlton,39.9016,-74.9297,NJ,10358,1840005522
East Greenwich,39.7903,-75.2396,NJ,10320,1840081671
Southampton,39.9137,-74.7171,NJ,10274,1840081621
Kinnelon,40.9847,-74.3862,NJ,10213,1840000952
Waldwick,41.0133,-74.1258,NJ,10092,1840000921
River Vale,41.0136,-74.008,NJ,10055,1840081804
Colts Neck,40.2928,-74.168,NJ,10018,1840081833
East Rutherford,40.8179,-74.0854,NJ,9928,1840003542
Woodbury,39.8379,-75.1524,NJ,9919,1840001527
Burlington,40.0783,-74.8524,NJ,9832,1840001477
Kendall Park,40.4138,-74.5626,NJ,9601,1840005419
Hackettstown,40.854,-74.8257,NJ,9554,1840003573
Mount Holly,39.995,-74.7863,NJ,9536,1840081635
Budd Lake,40.8733,-74.7374,NJ,9401,1840005195
White Meadow Lake,40.924,-74.5121,NJ,9281,1840005198
Lake Mohawk,41.015,-74.6639,NJ,9203,1840004955
Succasunna,40.8507,-74.6596,NJ,8971,1840024235
Brigantine,39.4138,-74.3787,NJ,8963,1840001533
Park Ridge,41.0352,-74.0423,NJ,8944,1840000917
Cresskill,40.9405,-73.9596,NJ,8935,1840003539
Chatham,40.7405,-74.3838,NJ,8928,1840000948
Villas,39.0157,-74.935,NJ,8895,1840005869
Matawan,40.4127,-74.2365,NJ,8869,1840003675
Pitman,39.7335,-75.1306,NJ,8846,1840001521
Edgewater Park,40.054,-74.9117,NJ,8799,1840081632
Closter,40.9733,-73.9604,NJ,8766,1840003538
Long Hill,40.6838,-74.4878,NJ,8763,1840081726
Pine Lake Park,40.0017,-74.2595,NJ,8732,1840024354
Westampton,40.0168,-74.8213,NJ,8730,1840081634
Montvale,41.0529,-74.0499,NJ,8724,1840000906
Clayton,39.6627,-75.0782,NJ,8676,1840001520
North Haledon,40.9628,-74.1844,NJ,8570,1840000836
White Horse,40.192,-74.7022,NJ,8505,1840005475
Spotswood,40.3949,-74.3919,NJ,8456,1840001336
Upper Saddle River,41.0633,-74.0986,NJ,8415,1840000920
Runnemede,39.8521,-75.0739,NJ,8390,1840001511
Northfield,39.3718,-74.5543,NJ,8360,1840001538
Boonton,40.9047,-74.4048,NJ,8354,1840000946
Oradell,40.9562,-74.0314,NJ,8314,1840000914
Kenilworth,40.6781,-74.289,NJ,8312,1840003616
Lopatcong,40.7091,-75.1552,NJ,8300,1840081771
Absecon,39.4228,-74.4944,NJ,8283,1840003797
Bloomingdale,41.03,-74.3319,NJ,8242,1840000832
Mystic Island,39.5659,-74.3831,NJ,8220,1840005530
Ashland,39.8782,-75.0085,NJ,8208,1840033467
Fort Dix,40.0059,-74.6089,NJ,8032,1840005516
Crestwood Village,39.9568,-74.3524,NJ,8020,1840005527
Raritan,40.5732,-74.6431,NJ,8011,1840001054
West Long Branch,40.2883,-74.0185,NJ,7972,1840001370
Bernardsville,40.7268,-74.5918,NJ,7815,1840001052
Butler,40.9989,-74.3472,NJ,7774,1840000947
Emerson,40.9748,-74.0239,NJ,7739,1840003545
Fairfield,40.8828,-74.3041,NJ,7671,1840073255
Pomona,39.4687,-74.5501,NJ,7645,1840005596
Berlin,39.7915,-74.9375,NJ,7606,1840001505
Haddon Heights,39.8791,-75.0645,NJ,7588,1840003779
Dayton,40.3815,-74.5137,NJ,7549,1840005414
Strathmore,40.4018,-74.2194,NJ,7503,1840005451
Midland Park,40.9952,-74.1411,NJ,7384,1840000905
Smithville,39.4934,-74.4782,NJ,7340,1840024384
Palmyra,40.0025,-75.036,NJ,7221,1840001479
Green Brook,40.6038,-74.4825,NJ,7210,1840081702
Milltown,40.4504,-74.435,NJ,7162,1840001338
Yardville,40.1849,-74.6603,NJ,7146,1840026523
Keyport,40.4327,-74.2011,NJ,7085,1840003691
Stratford,39.829,-75.0156,NJ,7015,1840001516
Madison Park,40.4461,-74.2959,NJ,6996,1840005421
Mountainside,40.6811,-74.36,NJ,6982,1840003612
Allendale,41.0333,-74.1333,NJ,6906,1840003550
Rumson,40.3626,-74.0046,NJ,6864,1840001360
Linwood,39.3435,-74.5708,NJ,6855,1840016701
Barrington,39.8689,-75.0514,NJ,6781,1840003771
North Caldwell,40.8629,-74.2576,NJ,6730,1840002793
Laurence Harbor,40.4489,-74.2495,NJ,6670,1840005420
Green Knoll,40.6048,-74.615,NJ,6614,1840033460
Wharton,40.8999,-74.5808,NJ,6571,1840000955
Yorketown,40.3064,-74.3385,NJ,6563,1840033488
Rockaway,40.8969,-74.5155,NJ,6474,1840000951
Heathcote,40.3908,-74.5756,NJ,6355,1840033480
Lincroft,40.3391,-74.1283,NJ,6321,1840005449
Carlstadt,40.8247,-74.0613,NJ,6314,1840000895
Finderne,40.5626,-74.5743,NJ,6297,1840024274
Ramtown,40.1144,-74.1492,NJ,6157,1840033393
Margate City,39.3307,-74.5071,NJ,6083,1840003793
Hainesport,39.9767,-74.8369,NJ,6083,1840081623
Old Tappan,41.0163,-73.9856,NJ,6042,1840000913
Eastampton,40.001,-74.7553,NJ,6003,1840081636
Watchung,40.6432,-74.4391,NJ,5985,1840001061
Fair Haven,40.3619,-74.0392,NJ,5950,1840003681
Roseland,40.8208,-74.3085,NJ,5937,1840000998
Paulsboro,39.84,-75.2397,NJ,5920,1840001523
Little Silver,40.3357,-74.0346,NJ,5908,1840003671
Manasquan,40.1183,-74.0446,NJ,5903,1840003674
Woodcliff Lake,41.0253,-74.0604,NJ,5903,1840000924
Norwood,40.9933,-73.951,NJ,5895,1840000911
Mount Arlington,40.919,-74.639,NJ,5868,1840003579
Ramblewood,39.9322,-74.9527,NJ,5830,1840033392
Oceanport,40.316,-74.0205,NJ,5755,1840001365
Morris Plains,40.8357,-74.4786,NJ,5581,1840003576
Union Beach,40.4454,-74.1699,NJ,5562,1840001369
Greenwich,40.6791,-75.1121,NJ,5555,1840056372
Somerdale,39.8454,-75.0218,NJ,5508,1840001512
Englewood Cliffs,40.8822,-73.9466,NJ,5453,1840003547
McGuire AFB,40.0285,-74.5883,NJ,5397,1840073621
Hightstown,40.2686,-74.5253,NJ,5384,1840003708
Morganville,40.3756,-74.2444,NJ,5360,1840005442
Salem,39.5681,-75.4724,NJ,5310,1840001529
Cape May Court House,39.079,-74.8209,NJ,5109,1840005864
Wildwood,38.9877,-74.8188,NJ,5070,1840001602
Demarest,40.955,-73.9567,NJ,5032,1840003540
Pittsgrove,39.5404,-75.1291,NJ,9009,1840131599
Mansfield,40.0854,-74.7149,NJ,8586,1840081639
Plumsted,40.0468,-74.4852,NJ,8509,1840081609
Bedminster,40.6693,-74.6824,NJ,8244,1840081706
Byram,40.9567,-74.7181,NJ,8076,1840081782
Hardyston,41.1206,-74.5598,NJ,7964,1840081788
Carneys Point,39.6967,-75.4475,NJ,7794,1840081665
New Hanover,40.0159,-74.574,NJ,7665,1840081619
North Hanover,40.0798,-74.5869,NJ,7634,1840081618
Chesterfield,40.1165,-74.6459,NJ,7616,1840081640
Upper Deerfield,39.4936,-75.2158,NJ,7523,1840081586
Buena Vista,39.515,-74.8883,NJ,7488,1840081579
Maurice River,39.3057,-74.9349,NJ,6958,1840081594
Tabernacle,39.8192,-74.6551,NJ,6920,1840081612
Upper Freehold,40.1552,-74.5283,NJ,6899,1840081645
Shamong,39.7781,-74.7272,NJ,6470,1840081615
Dennis,39.2019,-74.8188,NJ,6298,1840081577
Mullica,39.6018,-74.6805,NJ,6088,1840081584
Logan,39.7923,-75.355,NJ,5976,1840081673
Tewksbury,40.6951,-74.7783,NJ,5881,1840081720
Blairstown,40.9813,-74.9984,NJ,5833,1840081810
Independence,40.8801,-74.8788,NJ,5541,1840081763
Frankford,41.1615,-74.7381,NJ,5399,1840081786
Holland,40.5966,-75.1221,NJ,5201,1840081715
Commercial,39.2763,-75.0407,NJ,5080,1840081593
Albuquerque,35.1053,-106.6464,NM,758523,1840019176
Las Cruces,32.3265,-106.7893,NM,133988,1840020683
Santa Fe,35.6619,-105.9819,NM,110078,1840021707
Paradise Hills,35.1982,-106.7024,NM,5576,1840024971
Rio Rancho,35.2872,-106.6981,NM,96159,1840020387
Los Lunas,34.8115,-106.7803,NM,66613,1840022814
Farmington,36.7555,-108.1823,NM,52555,1840020349
Roswell,33.373,-104.5294,NM,49119,1840020549
Clovis,34.4376,-103.1923,NM,42875,1840019195
South Valley,35.0093,-106.6819,NM,41391,1840033724
Hobbs,32.7282,-103.16,NM,40614,1840020616
Carlsbad,32.4013,-104.2388,NM,32848,1840019444
Alamogordo,32.8837,-105.9624,NM,32745,1840019403
Española,36.0041,-106.0669,NM,25913,1840020348
Gallup,35.5183,-108.7423,NM,23415,1840020395
Sunland Park,31.8194,-106.5943,NM,17061,1840033664
Las Vegas,35.6011,-105.2206,NM,14982,1840020397
Chaparral,32.0442,-106.4061,NM,14652,1840018050
Deming,32.2631,-107.7525,NM,14228,1840019458
Taos,36.3871,-105.5803,NM,13571,1840022638
Artesia,32.8492,-104.4275,NM,13464,1840019443
Portales,34.1753,-103.3566,NM,12167,1840020529
Los Alamos,35.8926,-106.2862,NM,12035,1840017779
North Valley,35.1737,-106.6231,NM,11999,1840033721
Grants,35.1538,-107.8335,NM,11925,1840020452
Silver City,32.7784,-108.2698,NM,11882,1840023009
Lovington,32.9125,-103.3277,NM,11743,1840020617
Bernalillo,35.3127,-106.5537,NM,9638,1840020388
Anthony,32.0132,-106.5984,NM,9339,1840018049
Shiprock,36.7924,-108.7005,NM,8956,1840018988
Corrales,35.2366,-106.6191,NM,8549,1840022681
Socorro,34.0543,-106.9066,NM,8383,1840021898
Aztec,36.819,-107.9826,NM,8210,1840018993
Zuni Pueblo,35.0708,-108.8484,NM,7532,1840019095
Belen,34.6803,-106.7875,NM,7089,1840019194
Los Ranchos de Albuquerque,35.1626,-106.6481,NM,6087,1840022795
White Rock,35.8075,-106.2067,NM,5878,1840019105
Raton,36.8849,-104.4396,NM,5772,1840020353
Los Chaves,34.7332,-106.7632,NM,5380,1840017903
Bloomfield,36.7398,-107.9733,NM,9701,1840018994
Ruidoso,33.3648,-105.6432,NM,9269,1840022873
Truth or Consequences,33.1864,-107.2589,NM,7274,1840021995
Eldorado at Santa Fe,35.5273,-105.934,NM,6203,1840033719
North Hobbs,32.7731,-103.125,NM,6083,1840043200
Lee Acres,36.7103,-108.0725,NM,5784,1840033565
New York,40.6943,-73.9249,NY,19354922,1840034016
Brooklyn,40.6501,-73.9496,NY,2629150,1840034030
Queens,40.7498,-73.7976,NY,2333054,1840034002
Manhattan,40.7834,-73.9662,NY,1643734,1840034000
Bronx,40.8501,-73.8662,NY,1455720,1840033999
Buffalo,42.9017,-78.8487,NY,926261,1840000386
Rochester,43.168,-77.6162,NY,711998,1840000373
Albany,42.6664,-73.7987,NY,597270,1840000417
Brookhaven,40.8321,-72.9518,NY,487731,1840057464
Staten Island,40.5834,-74.1496,NY,476015,1840034032
Syracuse,43.0409,-76.1438,NY,407259,1840000378
Poughkeepsie,41.6949,-73.921,NY,396041,1840000500
Islip,40.7384,-73.1887,NY,335302,1840058203
Oyster Bay,40.7845,-73.5139,NY,298655,1840058379
North Hempstead,40.7912,-73.6688,NY,231085,1840087737
Huntington,40.8522,-73.3824,NY,204011,1840058192
Yonkers,40.9466,-73.8674,NY,202019,1840003478
Binghamton,42.1014,-75.9093,NY,150747,1840000460
Ramapo,41.1404,-74.1072,NY,134440,1840058431
Amherst,43.0117,-78.7569,NY,125024,1840057194
Smithtown,40.8662,-73.2164,NY,117863,1840058498
Utica,43.0961,-75.226,NY,114318,1840002746
New Rochelle,40.9305,-73.7836,NY,79946,1840000782
Mount Vernon,40.9136,-73.8291,NY,68703,1840000781
Schenectady,42.8025,-73.9276,NY,65625,1840000395
Brentwood,40.7839,-73.2522,NY,63115,1840005021
White Plains,41.022,-73.7549,NY,59047,1840003477
Middletown,41.4458,-74.4228,NY,57973,1840000585
Hempstead,40.7043,-73.6193,NY,55806,1840005293
Ithaca,42.4442,-76.5032,NY,55439,1840000442
Levittown,40.7241,-73.5125,NY,51839,1840005270
Freeport,40.6515,-73.585,NY,43508,1840005288
West Babylon,40.7112,-73.3567,NY,43168,1840005109
Hicksville,40.7637,-73.5245,NY,42368,1840005266
Valley Stream,40.6647,-73.7044,NY,37935,1840005331
East Meadow,40.7197,-73.5604,NY,37195,1840005236
Elmont,40.7033,-73.7078,NY,36636,1840005226
Long Beach,40.5887,-73.666,NY,33750,1840000988
Huntington Station,40.8446,-73.405,NY,33338,1840005081
Eastchester,40.9536,-73.8134,NY,33183,1840058058
Spring Valley,41.1151,-74.0486,NY,32724,1840004986
Franklin Square,40.7002,-73.6775,NY,32482,1840005256
Uniondale,40.7176,-73.5947,NY,31597,1840005279
Oceanside,40.6328,-73.6363,NY,30710,1840005246
Bay Shore,40.7317,-73.2505,NY,30392,1840005017
Port Chester,41.0052,-73.668,NY,29711,1840004941
Newburgh,41.5037,-74.0205,NY,28363,1840000586
Lindenhurst,40.6858,-73.3709,NY,27153,1840005122
Ossining,41.1609,-73.8712,NY,25403,1840004937
Baldwin,40.6634,-73.6104,NY,25214,1840005228
Rockville Centre,40.6643,-73.6383,NY,24848,1840005320
Peekskill,41.2883,-73.9227,NY,24272,1840000783
Kiryas Joel,41.3404,-74.1658,NY,24155,1840004872
Copiague,40.6728,-73.3932,NY,22926,1840005031
Massapequa,40.6676,-73.4706,NY,22102,1840005274
Monsey,41.1181,-74.0681,NY,22043,1840004961
North Bay Shore,40.7601,-73.2618,NY,21886,1840005055
Merrick,40.6515,-73.5535,NY,20679,1840005238
North Bellmore,40.6904,-73.539,NY,19994,1840005240
West Hempstead,40.6959,-73.6507,NY,19841,1840005282
North Amityville,40.7005,-73.4118,NY,19774,1840005053
Lynbrook,40.6579,-73.6742,NY,19716,1840005304
Mamaroneck,40.9469,-73.7316,NY,19423,1840004935
Mineola,40.7469,-73.6392,NY,19387,1840005310
North Valley Stream,40.684,-73.7077,NY,19153,1840005244
East Massapequa,40.6743,-73.4358,NY,18689,1840034047
North Massapequa,40.7031,-73.4679,NY,18591,1840005241
Woodmere,40.6374,-73.7219,NY,17376,1840005284
Massapequa Park,40.6817,-73.4496,NY,17266,1840005307
Floral Park,40.7225,-73.7029,NY,16103,1840005286
Roosevelt,40.6797,-73.5837,NY,16091,1840005253
Bellmore,40.6569,-73.5285,NY,15767,1840005232
North New Hyde Park,40.746,-73.6876,NY,15585,1840005243
Westbury,40.7599,-73.5891,NY,15493,1840005332
Seaford,40.6678,-73.4922,NY,15405,1840005275
Eggertsville,42.9665,-78.8065,NY,15364,1840024061
South Farmingdale,40.7175,-73.4471,NY,15294,1840005276
Kenmore,42.9646,-78.8713,NY,15217,1840004386
New Cassel,40.76,-73.5649,NY,14321,1840005239
Patchogue,40.7621,-73.0185,NY,12489,1840005129
Salisbury,40.7454,-73.5604,NY,12474,1840005255
North Merrick,40.6871,-73.5615,NY,12436,1840005242
Haverstraw,41.1934,-73.952,NY,12216,1840004975
North Wantagh,40.6983,-73.5086,NY,12019,1840005245
Suffern,41.1138,-74.1421,NY,10995,1840004987
North Lindenhurst,40.7072,-73.3859,NY,10788,1840005058
West Haverstraw,41.2063,-73.9883,NY,10388,1840004990
Inwood,40.6218,-73.7507,NY,10304,1840005267
Great Neck,40.8029,-73.7332,NY,10303,1840005290
Watervliet,42.7243,-73.7068,NY,10131,1840002495
New Hyde Park,40.7324,-73.6857,NY,9953,1840005313
East Rockaway,40.6432,-73.6672,NY,9863,1840005343
Plainedge,40.724,-73.477,NY,9227,1840005249
Farmingdale,40.7328,-73.4465,NY,9094,1840005285
Stony Brook University,40.9099,-73.1213,NY,9059,1840042758
Malverne,40.6746,-73.6721,NY,8613,1840005305
New Square,41.141,-74.0294,NY,8451,1840004980
Garden City Park,40.7436,-73.6639,NY,8332,1840005257
Hillcrest,41.1298,-74.035,NY,7697,1840004967
Williston Park,40.7587,-73.6465,NY,7360,1840005333
Baldwin Harbor,40.6296,-73.6025,NY,7335,1840005229
Nyack,41.0919,-73.9143,NY,7040,1840004981
Great Neck Plaza,40.7869,-73.7261,NY,7025,1840005292
Pelham,40.9117,-73.8075,NY,7016,1840004938
South Valley Stream,40.6557,-73.7186,NY,6924,1840034062
Lakeview,40.6775,-73.6493,NY,6756,1840005269
Cedarhurst,40.6252,-73.7278,NY,6730,1840005339
Manorhaven,40.8399,-73.7127,NY,6718,1840005306
Tuckahoe,40.953,-73.823,NY,6657,1840004946
Bronxville,40.9394,-73.8263,NY,6547,1840004949
Hewlett,40.6422,-73.6942,NY,6268,1840005265
Binghamton University,42.0893,-75.9684,NY,6240,1840043235
Larchmont,40.9258,-73.7529,NY,6157,1840004934
Kaser,41.1213,-74.0685,NY,5343,1840004977
Albertson,40.7715,-73.6482,NY,5294,1840005227
Mechanicville,42.9037,-73.6895,NY,5130,1840000368
Hartsdale,41.0153,-73.8036,NY,5114,1840004921
Greece,43.2461,-77.6989,NY,96842,1840058136
Greenburgh,41.033,-73.8413,NY,91799,1840087485
Cheektowaga,42.9082,-78.7466,NY,87484,1840057976
Clarkstown,41.1319,-73.966,NY,87224,1840087311
Saratoga Springs,43.0674,-73.7775,NY,67582,1840000369
Elmira,42.0938,-76.8097,NY,64664,1840000472
Glens Falls,43.3109,-73.6459,NY,64287,1840000345
Clay,43.1809,-76.1955,NY,59626,1840057989
Kingston,41.9295,-73.9968,NY,55695,1840000493
Watertown,43.9734,-75.9095,NY,54980,1840002200
Union,42.1258,-76.0329,NY,54817,1840058557
Irondequoit,43.2096,-77.5705,NY,50890,1840058201
Orangetown,41.0526,-73.9475,NY,50365,1840087755
Troy,42.7354,-73.6751,NY,49565,1840003087
Niagara Falls,43.0921,-79.0147,NY,48460,1840000371
Perinton,43.0781,-77.4283,NY,46660,1840087790
West Seneca,42.8374,-78.7509,NY,45340,1840058604
Mount Pleasant,41.112,-73.8122,NY,44635,1840058325
Henrietta,43.0555,-77.6413,NY,43609,1840058179
Cortlandt,41.2553,-73.9019,NY,42816,1840087347
Jamestown,42.0975,-79.2366,NY,41236,1840000446
Coram,40.8813,-73.0059,NY,40713,1840005032
Oswego,43.4516,-76.5005,NY,37917,1840000348
Penfield,43.1602,-77.4483,NY,37245,1840058391
Commack,40.8443,-73.2834,NY,37117,1840005030
Yorktown,41.2727,-73.8092,NY,36900,1840088070
Clifton Park,42.8587,-73.8242,NY,36884,1840057994
Brighton,43.1175,-77.5835,NY,36753,1840057402
Guilderland,42.708,-73.9631,NY,35745,1840058149
Lockport,43.1698,-78.6956,NY,35011,1840000370
Bethlehem,42.5856,-73.8219,NY,34912,1840087216
New City,41.1543,-73.9909,NY,34338,1840004964
Carmel,41.3898,-73.7239,NY,34328,1840057833
Riverhead,40.9409,-72.7095,NY,33839,1840058445
Salina,43.1031,-76.1758,NY,33307,1840087878
Central Islip,40.7837,-73.1945,NY,33253,1840005028
Rome,43.226,-75.491,NY,32185,1840000349
Clarence,43.0196,-78.6375,NY,31954,1840057985
Centereach,40.8696,-73.0808,NY,31953,1840005026
Cicero,43.1664,-76.0661,NY,31326,1840057983
Auburn,42.9338,-76.5685,NY,31126,1840000367
North Tonawanda,43.0457,-78.8659,NY,30475,1840000372
Glenville,42.8869,-73.9925,NY,29506,1840058129
Rotterdam,42.8133,-74.0129,NY,29415,1840058454
East Fishkill,41.5567,-73.7824,NY,29312,1840058059
Geneva,42.8644,-76.9827,NY,29140,1840000393
Plattsburgh,44.6951,-73.4563,NY,29006,1840000296
Chili,43.0845,-77.7541,NY,28742,1840087304
Gates,43.1514,-77.713,NY,28653,1840058119
Harrison,41.0233,-73.7192,NY,28587,1840004931
Wallkill,41.4853,-74.3941,NY,28540,1840024229
Vestal,42.0492,-76.026,NY,28232,1840058562
Gloversville,43.0491,-74.3465,NY,27893,1840000375
Deer Park,40.7623,-73.3219,NY,27653,1840005034
Dix Hills,40.8035,-73.337,NY,27647,1840005035
Queensbury,43.3621,-73.6753,NY,27568,1840058430
Glen Cove,40.8709,-73.6287,NY,27500,1840000987
Shirley,40.7949,-72.8743,NY,27186,1840005097
West Islip,40.7097,-73.2971,NY,27117,1840005111
Wappinger,41.59,-73.8918,NY,26906,1840088006
New Windsor,41.4742,-74.1089,NY,26799,1840058348
Cortland,42.6004,-76.1784,NY,26769,1840000419
Plainview,40.7832,-73.4732,NY,26141,1840005250
Holbrook,40.7944,-73.0707,NY,26117,1840005078
De Witt,43.0503,-76.0712,NY,25617,1840087377
Medford,40.822,-72.9859,NY,24129,1840005043
Dunkirk,42.4803,-79.3323,NY,24061,1840000445
Ilion,43.0114,-75.0396,NY,23983,1840004149
Halfmoon,42.864,-73.7275,NY,23660,1840058153
Onondaga,42.9687,-76.2168,NY,23020,1840087751
East Patchogue,40.7704,-72.9817,NY,22796,1840005040
Garden City,40.7266,-73.6447,NY,22698,1840005289
Lysander,43.18,-76.3745,NY,22658,1840058273
Le Ray,44.0771,-75.7975,NY,22473,1840087600
Niskayuna,42.803,-73.873,NY,22243,1840058350
Southold,41.0435,-72.4184,NY,22241,1840058507
Somers,41.3058,-73.725,NY,21448,1840058503
Amsterdam,42.942,-74.1907,NY,21334,1840000391
Hyde Park,41.8011,-73.906,NY,21215,1840058196
Olean,42.0819,-78.4321,NY,21178,1840000452
Oneida,43.0769,-75.6621,NY,21025,1840000384
Grand Island,43.0198,-78.9619,NY,20855,1840087480
Lake Ronkonkoma,40.8308,-73.1112,NY,20393,1840005086
Holtsville,40.8123,-73.0447,NY,20201,1840005079
Ogden,43.1646,-77.822,NY,20194,1840087746
Brockport,43.2137,-77.9403,NY,20094,1840004287
Selden,40.8699,-73.0462,NY,19928,1840005093
Hauppauge,40.8217,-73.2119,NY,19852,1840005077
Syosset,40.8156,-73.502,NY,19669,1840005278
Corning,42.147,-77.0561,NY,19609,1840000443
East Northport,40.8792,-73.3232,NY,19465,1840005039
Milton,43.0406,-73.8998,NY,19120,1840058308
Ronkonkoma,40.804,-73.1258,NY,18628,1840005071
Wantagh,40.6686,-73.5104,NY,18525,1840005281
Whitestown,43.135,-75.3404,NY,18509,1840088046
Melville,40.7823,-73.4088,NY,18418,1840005044
Nanuet,41.0957,-74.0155,NY,18312,1840004963
Southeast,41.4032,-73.5985,NY,18288,1840087927
Wheatfield,43.0975,-78.8831,NY,18238,1840088041
Scarsdale,40.9902,-73.7773,NY,18079,1840004943
New Castle,41.1842,-73.7726,NY,18035,1840087710
Bedford,41.225,-73.6678,NY,17955,1840057226
Lackawanna,42.8182,-78.8326,NY,17934,1840000387
Blooming Grove,41.3948,-74.184,NY,17725,1840057241
Oneonta,42.4551,-75.0666,NY,17422,1840000405
North Babylon,40.7311,-73.3251,NY,17182,1840005054
Bethpage,40.7495,-73.4856,NY,17016,1840005233
Batavia,42.9987,-78.1802,NY,16906,1840000385
Cohoes,42.7732,-73.7077,NY,16875,1840000418
Wilton,43.1502,-73.7276,NY,16823,1840058618
Geddes,43.0767,-76.2243,NY,16786,1840087460
Kings Park,40.8887,-73.2452,NY,16733,1840005085
Port Jervis,41.3782,-74.6909,NY,16410,1840000587
East Greenbush,42.6122,-73.6969,NY,16403,1840058060
Evans,42.6529,-79.0063,NY,16284,1840087420
Sayville,40.7478,-73.084,NY,16143,1840005092
Pearl River,41.0615,-74.0047,NY,16116,1840004966
Port Washington,40.8267,-73.6764,NY,16034,1840005252
Rye,40.969,-73.6878,NY,16009,1840000784
Parma,43.2651,-77.7968,NY,15800,1840087782
La Grange,41.6787,-73.8028,NY,15680,1840087585
Mastic,40.8098,-72.8479,NY,15574,1840005090
Stony Point,41.2592,-74.0112,NY,15501,1840058529
Malta,42.9853,-73.7879,NY,15373,1840058280
Sullivan,43.0922,-75.8794,NY,15283,1840058535
Moreau,43.2469,-73.6659,NY,15263,1840087689
Farmingville,40.8389,-73.0401,NY,15250,1840005009
Depew,42.9117,-78.7044,NY,15193,1840004397
Thompson,41.6474,-74.6745,NY,15034,1840058541
Tonawanda,43.0105,-78.8805,NY,14904,1840004381
Mastic Beach,40.7679,-72.8375,NY,14762,1840005089
Jefferson Valley-Yorktown,41.3179,-73.8007,NY,14533,1840073699
Manorville,40.8575,-72.7915,NY,14522,1840005088
Johnson City,42.123,-75.9624,NY,14508,1840004658
